	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
1127	PRJNA377306	SRR5297710	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1128	PRJNA377306	SRR5297711	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1129	PRJNA377306	SRR5297712	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1130	PRJNA377306	SRR5297713	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1131	PRJNA377306	SRR5297714	Terrestrial	Peatland	USA	2013-07	No	47.506	-93.454
1132	PRJNA377306	SRR5297715	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1133	PRJNA377306	SRR5297716	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1134	PRJNA377306	SRR5297717	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1135	PRJNA377306	SRR5297718	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1136	PRJNA377306	SRR5297719	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1137	PRJNA377306	SRR5297720	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1138	PRJNA377306	SRR5297721	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1139	PRJNA377306	SRR5297722	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1140	PRJNA377306	SRR5297723	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1141	PRJNA377306	SRR5297724	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1142	PRJNA377306	SRR5297725	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1143	PRJNA377306	SRR5297726	Terrestrial	Peatland	USA	2013-07	No	47.505	-93.489
1144	PRJNA378479	SRR5320704	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1145	PRJNA378479	SRR5320705	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1146	PRJNA378479	SRR5320706	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1147	PRJNA378479	SRR5320707	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1148	PRJNA378479	SRR5320708	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1149	PRJNA378479	SRR5320709	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1150	PRJNA378479	SRR5320710	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1151	PRJNA378479	SRR5320711	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1152	PRJNA378479	SRR5320712	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1153	PRJNA378479	SRR5320713	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1154	PRJNA378479	SRR5320714	Terrestrial	Saline marshes	Spain	21.07.15	No	37.206429	-6.955089
1155	PRJNA378479	SRR5320716	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1156	PRJNA378479	SRR5320717	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1157	PRJNA378479	SRR5320718	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1158	PRJNA378479	SRR5320719	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1159	PRJNA378479	SRR5320720	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1160	PRJNA378479	SRR5320721	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1161	PRJNA378479	SRR5320722	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1162	PRJNA378479	SRR5320723	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1163	PRJNA378479	SRR5320724	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1164	PRJNA378479	SRR5320725	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1165	PRJNA378479	SRR5320726	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1166	PRJNA378479	SRR5320727	Terrestrial	Saline marshes	Spain	21.07.15	No	37.20772	-6.957318
1167	PRJNA378479	SRR5320728	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1168	PRJNA378479	SRR5320729	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1169	PRJNA378479	SRR5320730	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1170	PRJNA378479	SRR5320731	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1171	PRJNA378479	SRR5320732	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1172	PRJNA378479	SRR5320733	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1173	PRJNA378479	SRR5320734	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1174	PRJNA378479	SRR5320735	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1175	PRJNA378479	SRR5320736	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1176	PRJNA378479	SRR5320737	Terrestrial	Saline marshes	Spain	21.07.15	No	37.221464	-6.962177
1177	PRJNA378479	SRR5320740	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1178	PRJNA378479	SRR5320741	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1179	PRJNA378479	SRR5320742	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1180	PRJNA378479	SRR5320743	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1181	PRJNA378479	SRR5320744	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1182	PRJNA378479	SRR5320745	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1183	PRJNA378479	SRR5320748	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1184	PRJNA378479	SRR5320751	Terrestrial	Saline marshes	Spain	21.07.15	No	37.207218	-6.965999
1185	PRJNA386387	SRR5570706	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1186	PRJNA386387	SRR5570707	Marine	Methane seep and reference sediments	Pacific	2016-06-18T05:41:03.868Z	No	41.42748287	-124.8917616
1187	PRJNA386387	SRR5570708	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1188	PRJNA386387	SRR5570709	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1189	PRJNA386387	SRR5570710	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1190	PRJNA386387	SRR5570711	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1191	PRJNA386387	SRR5570712	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1192	PRJNA386387	SRR5570713	Marine	Methane seep and reference sediments	Pacific	2016-06-18T05:41:03.868Z	No	41.42748287	-124.8917616
1193	PRJNA386387	SRR5570714	Marine	Methane seep and reference sediments	Pacific	2016-06-07T20:19:02.693Z	No	46.2224815	-124.6564155
1194	PRJNA386387	SRR5570715	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1195	PRJNA386387	SRR5570716	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1196	PRJNA386387	SRR5570717	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1197	PRJNA386387	SRR5570718	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1198	PRJNA386387	SRR5570719	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1199	PRJNA386387	SRR5570720	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1200	PRJNA386387	SRR5570721	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1201	PRJNA386387	SRR5570722	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1202	PRJNA386387	SRR5570723	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1203	PRJNA386387	SRR5570724	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1204	PRJNA386387	SRR5570725	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1205	PRJNA386387	SRR5570726	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1206	PRJNA386387	SRR5570727	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1207	PRJNA386387	SRR5570729	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1208	PRJNA386387	SRR5570730	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1209	PRJNA386387	SRR5570731	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1210	PRJNA386387	SRR5570732	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1211	PRJNA386387	SRR5570733	Marine	Methane seep and reference sediments	Pacific	2016	No	47.9493	-129.0983
1212	PRJNA386387	SRR5570734	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1213	PRJNA386387	SRR5570735	Marine	Methane seep and reference sediments	Pacific	2016	No	47.9493	-129.0983
1214	PRJNA386387	SRR5570736	Marine	Methane seep and reference sediments	Pacific	2016	No	47.9493	-129.0983
1215	PRJNA386387	SRR5570737	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1216	PRJNA386387	SRR5570738	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1217	PRJNA386387	SRR5570739	Marine	Methane seep and reference sediments	Pacific	2016	No	47.9493	-129.0983
1218	PRJNA386387	SRR5570740	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1219	PRJNA386387	SRR5570742	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1220	PRJNA386387	SRR5570743	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1221	PRJNA386387	SRR5570744	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1222	PRJNA386387	SRR5570745	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1223	PRJNA386387	SRR5570746	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1224	PRJNA386387	SRR5570747	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1225	PRJNA386387	SRR5570748	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1226	PRJNA386387	SRR5570749	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1227	PRJNA386387	SRR5570750	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1228	PRJNA386387	SRR5570751	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1229	PRJNA386387	SRR5570752	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1230	PRJNA386387	SRR5570753	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1231	PRJNA386387	SRR5570754	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1232	PRJNA386387	SRR5570755	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1233	PRJNA386387	SRR5570756	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1234	PRJNA386387	SRR5570757	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1235	PRJNA386387	SRR5570758	Marine	Methane seep and reference sediments	Pacific	2016	No	47.7627	-127.7589
1236	PRJNA386387	SRR5570759	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1237	PRJNA386387	SRR5570760	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1238	PRJNA386387	SRR5570761	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1239	PRJNA386387	SRR5570762	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1240	PRJNA386387	SRR5570763	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1241	PRJNA386387	SRR5570764	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1242	PRJNA386387	SRR5570765	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1243	PRJNA386387	SRR5570766	Marine	Methane seep and reference sediments	Pacific	2016	No	48.3166	-126.0508
1244	PRJNA386387	SRR5570767	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1245	PRJNA386387	SRR5570768	Marine	Methane seep and reference sediments	Pacific	2016	No	48.6707	-126.8478
1246	PRJNA386387	SRR5570769	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1247	PRJNA386387	SRR5570770	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1248	PRJNA386387	SRR5570771	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1249	PRJNA386387	SRR5570772	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1250	PRJNA386387	SRR5570773	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1251	PRJNA386387	SRR5570774	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1252	PRJNA386387	SRR5570775	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1253	PRJNA386387	SRR5570776	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1254	PRJNA386387	SRR5570777	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1255	PRJNA386387	SRR5570778	Marine	Methane seep and reference sediments	Pacific	2016-06-18T05:41:03.868Z	No	41.42748287	-124.8917616
1256	PRJNA386387	SRR5570779	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1257	PRJNA386387	SRR5570780	Marine	Methane seep and reference sediments	Pacific	2016-06-07T20:19:02.693Z	No	46.2224815	-124.6564155
1258	PRJNA386387	SRR5570781	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1259	PRJNA386387	SRR5570782	Marine	Methane seep and reference sediments	Pacific	2016-06-18T05:41:03.868Z	No	41.42748287	-124.8917616
1260	PRJNA386387	SRR5570783	Marine	Methane seep and reference sediments	Pacific	2016-06-07T20:19:02.693Z	No	46.2224815	-124.6564155
1261	PRJNA386387	SRR5570784	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1262	PRJNA386387	SRR5570785	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1263	PRJNA386387	SRR5570787	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1264	PRJNA386387	SRR5570788	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1265	PRJNA386387	SRR5570789	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1266	PRJNA386387	SRR5570790	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1267	PRJNA386387	SRR5570791	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1268	PRJNA386387	SRR5570792	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1269	PRJNA386387	SRR5570793	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1270	PRJNA386387	SRR5570794	Marine	Methane seep and reference sediments	Pacific	2016-06-18T05:41:03.868Z	No	41.42748287	-124.8917616
1271	PRJNA386387	SRR5570795	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1272	PRJNA386387	SRR5570796	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1273	PRJNA386387	SRR5570797	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1274	PRJNA386387	SRR5570798	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1275	PRJNA386387	SRR5570799	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1276	PRJNA386387	SRR5570800	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1277	PRJNA386387	SRR5570801	Marine	Methane seep and reference sediments	Pacific	2016-06-11T22:05:03.738Z	No	46.2224815	-124.6564155
1278	PRJNA386387	SRR5570802	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1279	PRJNA386387	SRR5570803	Marine	Methane seep and reference sediments	Pacific	2016-06-11T10:01:23.936Z	No	48.10152558	-125.554491
1280	PRJNA386387	SRR5570804	Marine	Methane seep and reference sediments	Pacific	2016-06-07T20:19:02.693Z	No	46.2224815	-124.6564155
1281	PRJNA386387	SRR5570805	Marine	Methane seep and reference sediments	Pacific	2016-06-14T08:32:36.173Z	No	43.91099426	-125.0756835
1282	PRJNA386387	SRR5570806	Marine	Methane seep and reference sediments	Pacific	2016-06-04T04:02:41.624Z	No	48.10152558	-125.554491
1283	PRJNA386387	SRR5570807	Marine	Methane seep and reference sediments	Pacific	2016-06-07T20:19:02.693Z	No	46.2224815	-124.6564155
1284	PRJNA386387	SRR5570808	Marine	Methane seep and reference sediments	Pacific	2016-06-16T05:54:41.914Z	No	42.710708	-124.9011725
1285	PRJNA386402	SRR6447891	Marine	Water column	Phillipines	2014-05	No	14.729	123.833
1286	PRJNA386402	SRR6447892	Marine	Water column	Phillipines	2014-05	No	14.729	123.833
1287	PRJNA386402	SRR6447893	Marine	Water column	Phillipines	2014-05	No	16.223	124.507
1288	PRJNA386402	SRR6447894	Marine	Water column	Phillipines	2014-05	No	16.576	124.002
1289	PRJNA386402	SRR6447895	Marine	Water column	Phillipines	2014-05	No	15.49	124.123
1290	PRJNA386402	SRR6447896	Marine	Water column	Phillipines	2014-05	No	16.223	124.507
1291	PRJNA386402	SRR6447897	Marine	Water column	Phillipines	2014-05	No	16.232	123.519
1292	PRJNA386402	SRR6447898	Marine	Water column	Phillipines	2014-05	No	16.576	124.002
1293	PRJNA386402	SRR6447899	Marine	Water column	Phillipines	2014-05	No	15.49	124.123
1294	PRJNA386402	SRR6447900	Marine	Water column	Phillipines	2014-05	No	14.729	123.833
1295	PRJNA386402	SRR6447901	Marine	Water column	Phillipines	2014-05	No	16.223	124.507
1296	PRJNA391010	SRR5714464	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1297	PRJNA391010	SRR5714465	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1298	PRJNA391010	SRR5714470	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1299	PRJNA391010	SRR5714471	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1300	PRJNA391010	SRR5714474	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1301	PRJNA391010	SRR5714475	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1302	PRJNA391010	SRR5714478	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1303	PRJNA391010	SRR5714490	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1304	PRJNA391010	SRR5714491	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1305	PRJNA391010	SRR5714494	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1306	PRJNA391010	SRR5714495	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1307	PRJNA391010	SRR5714497	Terrestrial	Subptropical forest soil	China		No	22.57	112.83
1308	PRJNA395351	SRR5858915	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1309	PRJNA395351	SRR5858920	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1310	PRJNA395351	SRR5858921	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1311	PRJNA395351	SRR5858925	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1312	PRJNA395351	SRR5858930	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1313	PRJNA395351	SRR5858931	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1314	PRJNA395351	SRR5858932	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1315	PRJNA395351	SRR5858934	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1316	PRJNA395351	SRR5858935	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1317	PRJNA395351	SRR5858936	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1318	PRJNA395351	SRR5858937	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1319	PRJNA395351	SRR5858938	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1320	PRJNA395351	SRR5858939	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1321	PRJNA395351	SRR5858940	Freshwater	Sediment	USA	15.06.15	No	44.2633	-94.032
1322	PRJNA395351	SRR5858941	Freshwater	Sediment	USA	15.06.15	No	44.2633	-94.032
1323	PRJNA395351	SRR5858942	Freshwater	Sediment	USA	15.06.15	No	44.2633	-94.032
1324	PRJNA395351	SRR5858943	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1325	PRJNA395351	SRR5858944	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1326	PRJNA395351	SRR5858945	Freshwater	Sediment	USA	15.06.15	No	44.2925	-94.0759
1327	PRJNA395351	SRR5858946	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1328	PRJNA395351	SRR5858947	Freshwater	Sediment	USA	27.07.15	No	44.3117	-94.0614
1329	PRJNA395351	SRR5858948	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1330	PRJNA395351	SRR5858949	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1331	PRJNA395351	SRR5858951	Freshwater	Sediment	USA	27.07.15	No	44.2925	-94.0759
1332	PRJNA395351	SRR5858953	Freshwater	Sediment	USA	15.06.15	No	44.2925	-94.0759
1333	PRJNA395351	SRR5858954	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1334	PRJNA395351	SRR5858955	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1335	PRJNA395351	SRR5858960	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1336	PRJNA395351	SRR5858964	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1337	PRJNA395351	SRR5858965	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1338	PRJNA395351	SRR5858976	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1339	PRJNA395351	SRR5858977	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1340	PRJNA395351	SRR5858978	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1341	PRJNA395351	SRR5858979	Freshwater	Sediment	USA	18.08.15	No	44.3117	-94.0614
1342	PRJNA395351	SRR5858980	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1343	PRJNA395351	SRR5858981	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1344	PRJNA395351	SRR5858983	Freshwater	Sediment	USA	18.08.15	No	44.2633	-94.032
1345	PRJNA395351	SRR5858984	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1346	PRJNA395351	SRR5858985	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1347	PRJNA395351	SRR5858986	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1348	PRJNA395351	SRR5858987	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1349	PRJNA395351	SRR5858988	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1350	PRJNA395351	SRR5858989	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1351	PRJNA395351	SRR5858990	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1352	PRJNA395351	SRR5858991	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1353	PRJNA395351	SRR5858992	Freshwater	Sediment	USA	09.11.15	No	44.3117	-94.0614
1354	PRJNA395351	SRR5858993	Freshwater	Sediment	USA	09.11.15	No	44.3117	-94.0614
1355	PRJNA395351	SRR5858994	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1356	PRJNA395351	SRR5858995	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1357	PRJNA395351	SRR5859027	Freshwater	Sediment	USA	26.10.15	No	44.3117	-94.0614
1358	PRJNA395351	SRR5859028	Freshwater	Sediment	USA	26.10.15	No	44.3117	-94.0614
1359	PRJNA395351	SRR5859029	Freshwater	Sediment	USA	26.10.15	No	44.3117	-94.0614
1360	PRJNA395351	SRR5859032	Freshwater	Sediment	USA	18.08.15	No	44.2925	-94.0759
1361	PRJNA395351	SRR5859045	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1362	PRJNA395351	SRR5859046	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1363	PRJNA395351	SRR5859047	Freshwater	Sediment	USA	26.10.15	No	44.2925	-94.0759
1364	PRJNA395351	SRR5859053	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1365	PRJNA395351	SRR5859054	Freshwater	Sediment	USA	15.06.15	No	44.3117	-94.0614
1366	PRJNA395351	SRR5859055	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1367	PRJNA395351	SRR5859056	Freshwater	Sediment	USA	12.05.15	No	44.2633	-94.032
1368	PRJNA395351	SRR5859057	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1369	PRJNA395351	SRR5859058	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
1370	PRJNA395351	SRR5859059	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1371	PRJNA395351	SRR5859060	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1372	PRJNA395351	SRR5859062	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1373	PRJNA395351	SRR5859065	Freshwater	Sediment	USA	12.05.15	No	44.3117	-94.0614
1374	PRJNA395351	SRR5859066	Freshwater	Sediment	USA	09.11.15	No	44.2925	-94.0759
1375	PRJNA395351	SRR5859067	Freshwater	Sediment	USA	12.05.15	No	44.2925	-94.0759
