	Study	Sample	Ecosystem	Habitat	Location	Date	Cryosphere	Latitude	Longitude
826	PRJNA338717	SRR4038319	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
827	PRJNA338717	SRR4038320	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
828	PRJNA338717	SRR4038321	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
829	PRJNA338717	SRR4038322	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
830	PRJNA338717	SRR4038323	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
831	PRJNA338717	SRR4038324	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
832	PRJNA338717	SRR4038325	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
833	PRJNA338717	SRR4038326	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
834	PRJNA338717	SRR4038327	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
835	PRJNA338717	SRR4038328	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
836	PRJNA338717	SRR4038329	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
837	PRJNA338717	SRR4038330	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
838	PRJNA338717	SRR4038331	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
839	PRJNA338717	SRR4038332	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
840	PRJNA338717	SRR4038333	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
841	PRJNA338717	SRR4038334	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
842	PRJNA338717	SRR4038335	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
843	PRJNA338717	SRR4038336	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
844	PRJNA338717	SRR4038337	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
845	PRJNA338717	SRR4038338	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
846	PRJNA338717	SRR4038339	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
847	PRJNA338717	SRR4038340	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
848	PRJNA338717	SRR4038341	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
849	PRJNA338717	SRR4038342	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
850	PRJNA338717	SRR4038343	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
851	PRJNA338717	SRR4038344	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
852	PRJNA338717	SRR4038345	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
853	PRJNA338717	SRR4038346	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
854	PRJNA338717	SRR4038347	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
855	PRJNA338717	SRR4038348	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
856	PRJNA338717	SRR4038349	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
857	PRJNA338717	SRR4038350	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
858	PRJNA338717	SRR4038351	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
859	PRJNA338717	SRR4038352	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
860	PRJNA338717	SRR4038353	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
861	PRJNA338717	SRR4038354	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
862	PRJNA338717	SRR4038355	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
863	PRJNA338717	SRR4038356	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
864	PRJNA338717	SRR4038357	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
865	PRJNA338717	SRR4038358	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
866	PRJNA338717	SRR4038359	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
867	PRJNA338717	SRR4038360	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
868	PRJNA338717	SRR4038361	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
869	PRJNA338717	SRR4038362	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
870	PRJNA338717	SRR4038363	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
871	PRJNA338717	SRR4038364	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
872	PRJNA338717	SRR4038365	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
873	PRJNA338717	SRR4038366	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
874	PRJNA338717	SRR4038367	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
875	PRJNA338717	SRR4038368	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
876	PRJNA338717	SRR4038369	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
877	PRJNA338717	SRR4038370	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
878	PRJNA338717	SRR4038371	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
879	PRJNA338717	SRR4038372	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
880	PRJNA338717	SRR4038373	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
881	PRJNA338717	SRR4038374	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
882	PRJNA338717	SRR4038375	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
883	PRJNA338717	SRR4038376	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
884	PRJNA338717	SRR4038377	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
885	PRJNA338717	SRR4038378	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
886	PRJNA338717	SRR4038379	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
887	PRJNA338717	SRR4038380	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
888	PRJNA338717	SRR4038381	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
889	PRJNA338717	SRR4038382	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
890	PRJNA338717	SRR4038383	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
891	PRJNA338717	SRR4038384	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
892	PRJNA338717	SRR4038385	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
893	PRJNA338717	SRR4038386	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
894	PRJNA338717	SRR4038387	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
895	PRJNA338717	SRR4038389	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
896	PRJNA338717	SRR4038390	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
897	PRJNA338717	SRR4038391	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
898	PRJNA338717	SRR4038392	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
899	PRJNA338717	SRR4038393	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
900	PRJNA338717	SRR4038394	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
901	PRJNA338717	SRR4038395	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
902	PRJNA338717	SRR4038396	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
903	PRJNA338717	SRR4038397	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
904	PRJNA338717	SRR4038399	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
905	PRJNA338717	SRR4038400	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
906	PRJNA338717	SRR4038401	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
907	PRJNA338717	SRR4038402	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
908	PRJNA338717	SRR4038403	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
909	PRJNA338717	SRR4038404	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
910	PRJNA338717	SRR4038405	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
911	PRJNA338717	SRR4038407	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
912	PRJNA338717	SRR4038408	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
913	PRJNA338717	SRR4038409	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
914	PRJNA338717	SRR4038410	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
915	PRJNA338717	SRR4038411	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
916	PRJNA338717	SRR4038412	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
917	PRJNA338717	SRR4038413	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
918	PRJNA338717	SRR4038414	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
919	PRJNA338717	SRR4038415	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
920	PRJNA338717	SRR4038416	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
921	PRJNA338717	SRR4038417	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
922	PRJNA338717	SRR4038418	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
923	PRJNA338717	SRR4038419	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
924	PRJNA338717	SRR4038420	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
925	PRJNA338717	SRR4038421	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
926	PRJNA338717	SRR4038422	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
927	PRJNA338717	SRR4038423	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
928	PRJNA338717	SRR4038425	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
929	PRJNA338717	SRR4038426	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
930	PRJNA338717	SRR4038427	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
931	PRJNA338717	SRR4038428	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
932	PRJNA338717	SRR4038430	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
933	PRJNA338717	SRR4038431	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
934	PRJNA338717	SRR4038432	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
935	PRJNA338717	SRR4038433	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
936	PRJNA338717	SRR4038434	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
937	PRJNA338717	SRR4038435	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
938	PRJNA338717	SRR4038436	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
939	PRJNA338717	SRR4038437	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
940	PRJNA338717	SRR4038438	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
941	PRJNA338717	SRR4038439	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
942	PRJNA338717	SRR4038440	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
943	PRJNA338717	SRR4038441	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
944	PRJNA338717	SRR4038442	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
945	PRJNA338717	SRR4038443	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
946	PRJNA338717	SRR4038444	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
947	PRJNA338717	SRR4038445	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
948	PRJNA338717	SRR4038446	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
949	PRJNA338717	SRR4038447	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
950	PRJNA338717	SRR4038448	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
951	PRJNA338717	SRR4038449	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
952	PRJNA338717	SRR4038450	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
953	PRJNA338717	SRR4038451	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
954	PRJNA338717	SRR4038452	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
955	PRJNA338717	SRR4038453	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
956	PRJNA338717	SRR4038454	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
957	PRJNA338717	SRR4038455	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
958	PRJNA338717	SRR4038456	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
959	PRJNA338717	SRR4038457	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
960	PRJNA338717	SRR4038458	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
961	PRJNA338717	SRR4038459	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
962	PRJNA338717	SRR4038460	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
963	PRJNA338717	SRR4038461	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
964	PRJNA338717	SRR4038462	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
965	PRJNA338717	SRR4038463	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
966	PRJNA338717	SRR4038464	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
967	PRJNA338717	SRR4038465	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
968	PRJNA338717	SRR4038466	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
969	PRJNA338717	SRR4038467	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
970	PRJNA338717	SRR4038468	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
971	PRJNA338717	SRR4038470	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
972	PRJNA338717	SRR4038471	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
973	PRJNA338717	SRR4038472	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
974	PRJNA338717	SRR4038473	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
975	PRJNA338717	SRR4038474	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
976	PRJNA338717	SRR4038475	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
977	PRJNA338717	SRR4038476	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
978	PRJNA338717	SRR4038477	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
979	PRJNA338717	SRR4038478	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
980	PRJNA338717	SRR4038479	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
981	PRJNA338717	SRR4038481	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
982	PRJNA338717	SRR4038483	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
983	PRJNA338717	SRR4038484	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
984	PRJNA338717	SRR4038485	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
985	PRJNA338717	SRR4038486	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
986	PRJNA338717	SRR4038487	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
987	PRJNA338717	SRR4038488	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
988	PRJNA338717	SRR4038489	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
989	PRJNA338717	SRR4038490	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
990	PRJNA338717	SRR4038491	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
991	PRJNA338717	SRR4038492	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
992	PRJNA338717	SRR4038494	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
993	PRJNA338717	SRR4038496	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
994	PRJNA338717	SRR4038497	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
995	PRJNA338717	SRR4038498	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
996	PRJNA338717	SRR4038499	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
997	PRJNA338717	SRR4038500	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
998	PRJNA338717	SRR4038501	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
999	PRJNA338717	SRR4038502	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1000	PRJNA338717	SRR4038503	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1001	PRJNA338717	SRR4038504	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1002	PRJNA338717	SRR4038505	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1003	PRJNA338717	SRR4038507	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1004	PRJNA338717	SRR4038509	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1005	PRJNA338717	SRR4038510	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1006	PRJNA338717	SRR4038511	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1007	PRJNA338717	SRR4038512	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1008	PRJNA338717	SRR4038513	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1009	PRJNA338717	SRR4038514	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1010	PRJNA338717	SRR4038515	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1011	PRJNA338717	SRR4038516	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1012	PRJNA338717	SRR4038517	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1013	PRJNA338717	SRR4038519	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1014	PRJNA338717	SRR4038520	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1015	PRJNA338717	SRR4038521	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1016	PRJNA338717	SRR4038522	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1017	PRJNA338717	SRR4038523	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1018	PRJNA338717	SRR4038524	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1019	PRJNA338717	SRR4038525	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1020	PRJNA338717	SRR4038526	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1021	PRJNA338717	SRR4038527	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1022	PRJNA338717	SRR4038528	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1023	PRJNA338717	SRR4038529	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1024	PRJNA338717	SRR4038531	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1025	PRJNA338717	SRR4038532	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1026	PRJNA338717	SRR4038533	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1027	PRJNA338717	SRR4038534	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1028	PRJNA338717	SRR4038535	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1029	PRJNA338717	SRR4038536	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1030	PRJNA338717	SRR4038537	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1031	PRJNA338717	SRR4038539	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1032	PRJNA338717	SRR4038540	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1033	PRJNA338717	SRR4038541	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1034	PRJNA338717	SRR4038542	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1035	PRJNA338717	SRR4038543	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1036	PRJNA338717	SRR4038545	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1037	PRJNA338717	SRR4038546	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1038	PRJNA338717	SRR4038547	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1039	PRJNA338717	SRR4038548	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1040	PRJNA338717	SRR4038549	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1041	PRJNA338717	SRR4038550	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1042	PRJNA338717	SRR4038551	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
1043	PRJNA338717	SRR4038552	Terrestrial	Grassland soil	New Zealand	30.01.14	No	-44.85	168.95
